"","ISIN","Country","year","str"
"1962","US18915M1071","US",2012,0.39134
"1963","US1941621039","US",2020,0.25766571
"1964","US1941621039","US",2019,0.25886141
"1965","US1941621039","US",2018,0.2583858
"1966","US1941621039","US",2017,0.38906474
"1967","US1941621039","US",2016,0.38923934
"1968","US1941621039","US",2015,0.389975
"1969","US1941621039","US",2014,0.390755
"1970","US1941621039","US",2013,0.390495
"1971","US1941621039","US",2012,0.39134
"1972","US21036P1084","US",2020,0.25766571
"1973","US21036P1084","US",2019,0.25886141
"1974","US21036P1084","US",2018,0.2583858
"1975","US21036P1084","US",2017,0.38906474
"1976","US21036P1084","US",2016,0.38923934
"1977","US21036P1084","US",2015,0.389975
"1978","US21036P1084","US",2014,0.390755
"1979","US21036P1084","US",2013,0.390495
"1980","US21036P1084","US",2012,0.39134
"1981","US22160K1051","US",2020,0.25766571
"1982","US22160K1051","US",2019,0.25886141
"1983","US22160K1051","US",2018,0.2583858
"1984","US22160K1051","US",2017,0.38906474
"1985","US22160K1051","US",2016,0.38923934
"1986","US22160K1051","US",2015,0.389975
"1987","US22160K1051","US",2014,0.390755
"1988","US22160K1051","US",2013,0.390495
"1989","US22160K1051","US",2012,0.39134
"1990","US2310211063","US",2020,0.25766571
"1991","US2310211063","US",2019,0.25886141
"1992","US2310211063","US",2018,0.2583858
"1993","US2310211063","US",2017,0.38906474
"1994","US2310211063","US",2016,0.38923934
"1995","US2310211063","US",2015,0.389975
"1996","US2310211063","US",2014,0.390755
"1997","US2310211063","US",2013,0.390495
"1998","US2310211063","US",2012,0.39134
"1999","US23331A1097","US",2020,0.25766571
"2000","US23331A1097","US",2019,0.25886141
"2001","US23331A1097","US",2018,0.2583858
"2002","US23331A1097","US",2017,0.38906474
"2003","US23331A1097","US",2016,0.38923934
"2004","US23331A1097","US",2015,0.389975
"2005","US23331A1097","US",2014,0.390755
"2006","US23331A1097","US",2013,0.390495
"2007","US23331A1097","US",2012,0.39134
"2008","US2473617023","US",2020,0.25766571
"2009","US2473617023","US",2019,0.25886141
"2010","US2473617023","US",2018,0.2583858
"2011","US2473617023","US",2017,0.38906474
"2012","US2473617023","US",2016,0.38923934
"2013","US2473617023","US",2015,0.389975
"2014","US2473617023","US",2014,0.390755
"2015","US2473617023","US",2013,0.390495
"2016","US2473617023","US",2012,0.39134
"2017","US24906P1093","US",2020,0.25766571
"2018","US24906P1093","US",2019,0.25886141
"2019","US24906P1093","US",2018,0.2583858
"2020","US24906P1093","US",2017,0.38906474
"2021","US24906P1093","US",2016,0.38923934
"2022","US24906P1093","US",2015,0.389975
"2023","US24906P1093","US",2014,0.390755
"2024","US24906P1093","US",2013,0.390495
"2025","US24906P1093","US",2012,0.39134
"2026","US2855121099","US",2020,0.25766571
"2027","US2855121099","US",2019,0.25886141
"2028","US2855121099","US",2018,0.2583858
"2029","US2855121099","US",2017,0.38906474
"2030","US2855121099","US",2016,0.38923934
"2031","US2855121099","US",2015,0.389975
"2032","US2855121099","US",2014,0.390755
"2033","US2855121099","US",2013,0.390495
"2034","US2855121099","US",2012,0.39134
"2035","US29355A1079","US",2020,0.25766571
"2036","US29355A1079","US",2019,0.25886141
"2037","US29355A1079","US",2018,0.2583858
"2038","US29355A1079","US",2017,0.38906474
"2039","US29355A1079","US",2016,0.38923934
"2040","US29355A1079","US",2015,0.389975
"2041","US29355A1079","US",2014,0.390755
"2042","US29355A1079","US",2013,0.390495
"2043","US29355A1079","US",2012,0.39134
"2044","US5184391044","US",2020,0.25766571
"2045","US5184391044","US",2019,0.25886141
"2046","US5184391044","US",2018,0.2583858
"2047","US5184391044","US",2017,0.38906474
"2048","US5184391044","US",2016,0.38923934
"2049","US5184391044","US",2015,0.389975
"2050","US5184391044","US",2014,0.390755
"2051","US5184391044","US",2013,0.390495
"2052","US5184391044","US",2012,0.39134
"2053","US30063P1057","US",2020,0.25766571
"2054","US30063P1057","US",2019,0.25886141
"2055","US30063P1057","US",2018,0.2583858
"2056","US30063P1057","US",2017,0.38906474
"2057","US30063P1057","US",2016,0.38923934
"2058","US30063P1057","US",2015,0.389975
"2059","US30063P1057","US",2014,0.390755
"2060","US30063P1057","US",2013,0.390495
"2061","US30063P1057","US",2012,0.39134
"2062","US31428X1063","US",2020,0.25766571
"2063","US31428X1063","US",2019,0.25886141
"2064","US31428X1063","US",2018,0.2583858
"2065","US31428X1063","US",2017,0.38906474
"2066","US31428X1063","US",2016,0.38923934
"2067","US31428X1063","US",2015,0.389975
"2068","US31428X1063","US",2014,0.390755
"2069","US31428X1063","US",2013,0.390495
"2070","US31428X1063","US",2012,0.39134
"2071","US3453708600","US",2020,0.25766571
"2072","US3453708600","US",2019,0.25886141
"2073","US3453708600","US",2018,0.2583858
"2074","US3453708600","US",2017,0.38906474
"2075","US3453708600","US",2016,0.38923934
"2076","US3453708600","US",2015,0.389975
"2077","US3453708600","US",2014,0.390755
"2078","US3453708600","US",2013,0.390495
"2079","US3453708600","US",2012,0.39134
"2080","US34959E1091","US",2020,0.25766571
"2081","US34959E1091","US",2019,0.25886141
"2082","US34959E1091","US",2018,0.2583858
"2083","US34959E1091","US",2017,0.38906474
"2084","US34959E1091","US",2016,0.38923934
"2085","US34959E1091","US",2015,0.389975
"2086","US34959E1091","US",2014,0.390755
"2087","US34959E1091","US",2013,0.390495
"2088","US34959E1091","US",2012,0.39134
"2089","US35671D8570","US",2020,0.25766571
"2090","US35671D8570","US",2019,0.25886141
"2091","US35671D8570","US",2018,0.2583858
"2092","US35671D8570","US",2017,0.38906474
"2093","US35671D8570","US",2016,0.38923934
"2094","US35671D8570","US",2015,0.389975
"2095","US35671D8570","US",2014,0.390755
"2096","US35671D8570","US",2013,0.390495
"2097","US35671D8570","US",2012,0.39134
"2098","US37045V1008","US",2020,0.25766571
"2099","US37045V1008","US",2019,0.25886141
"2100","US37045V1008","US",2018,0.2583858
"2101","US37045V1008","US",2017,0.38906474
"2102","US37045V1008","US",2016,0.38923934
"2103","US37045V1008","US",2015,0.389975
"2104","US37045V1008","US",2014,0.390755
"2105","US37045V1008","US",2013,0.390495
"2106","US37045V1008","US",2012,0.39134
"2107","US3724601055","US",2020,0.25766571
"2108","US3724601055","US",2019,0.25886141
"2109","US3724601055","US",2018,0.2583858
"2110","US3724601055","US",2017,0.38906474
"2111","US3724601055","US",2016,0.38923934
"2112","US3724601055","US",2015,0.389975
"2113","US3724601055","US",2014,0.390755
"2114","US3724601055","US",2013,0.390495
"2115","US3724601055","US",2012,0.39134
"2116","US3802371076","US",2020,0.25766571
"2117","US3802371076","US",2019,0.25886141
"2118","US3802371076","US",2018,0.2583858
"2119","US3802371076","US",2017,0.38906474
"2120","US3802371076","US",2016,0.38923934
"2121","US3802371076","US",2015,0.389975
"2122","US3802371076","US",2014,0.390755
"2123","US3802371076","US",2013,0.390495
"2124","US3802371076","US",2012,0.39134
"2125","US4165151048","US",2020,0.25766571
"2126","US4165151048","US",2019,0.25886141
"2127","US4165151048","US",2018,0.2583858
"2128","US4165151048","US",2017,0.38906474
"2129","US4165151048","US",2016,0.38923934
"2130","US4165151048","US",2015,0.389975
"2131","US4165151048","US",2014,0.390755
"2132","US4165151048","US",2013,0.390495
"2133","US4165151048","US",2012,0.39134
"2134","US4180561072","US",2020,0.25766571
"2135","US4180561072","US",2019,0.25886141
"2136","US4180561072","US",2018,0.2583858
"2137","US4180561072","US",2017,0.38906474
"2138","US4180561072","US",2016,0.38923934
"2139","US4180561072","US",2015,0.389975
"2140","US4180561072","US",2014,0.390755
"2141","US4180561072","US",2013,0.390495
"2142","US4180561072","US",2012,0.39134
"2143","US42809H1077","US",2020,0.25766571
"2144","US42809H1077","US",2019,0.25886141
"2145","US42809H1077","US",2018,0.2583858
"2146","US42809H1077","US",2017,0.38906474
"2147","US42809H1077","US",2016,0.38923934
"2148","US42809H1077","US",2015,0.389975
"2149","US42809H1077","US",2014,0.390755
"2150","US42809H1077","US",2013,0.390495
"2151","US42809H1077","US",2012,0.39134
"2152","US4364401012","US",2020,0.25766571
"2153","US4364401012","US",2019,0.25886141
"2154","US4364401012","US",2018,0.2583858
"2155","US4364401012","US",2017,0.38906474
"2156","US4364401012","US",2016,0.38923934
"2157","US4364401012","US",2015,0.389975
"2158","US4364401012","US",2014,0.390755
"2159","US4364401012","US",2013,0.390495
"2160","US4364401012","US",2012,0.39134
"2161","IE00BQPVQZ61","US",2020,0.25766571
"2162","IE00BQPVQZ61","US",2019,0.25886141
"2163","IE00BQPVQZ61","US",2018,0.2583858
"2164","IE00BQPVQZ61","US",2017,0.38906474
"2165","IE00BQPVQZ61","US",2016,0.38923934
"2166","IE00BQPVQZ61","US",2015,0.389975
"2167","IE00BQPVQZ61","US",2014,0.390755
"2168","IE00BQPVQZ61","US",2013,0.390495
"2169","IE00BQPVQZ61","US",2012,0.39134
"2170","US4404521001","US",2020,0.25766571
"2171","US4404521001","US",2019,0.25886141
"2172","US4404521001","US",2018,0.2583858
"2173","US4404521001","US",2017,0.38906474
"2174","US4404521001","US",2016,0.38923934
"2175","US4404521001","US",2015,0.389975
"2176","US4404521001","US",2014,0.390755
"2177","US4404521001","US",2013,0.390495
"2178","US4404521001","US",2012,0.39134
"2179","US40434L1052","US",2020,0.25766571
"2180","US40434L1052","US",2019,0.25886141
"2181","US40434L1052","US",2018,0.2583858
"2182","US40434L1052","US",2017,0.38906474
"2183","US40434L1052","US",2016,0.38923934
"2184","US40434L1052","US",2015,0.389975
"2185","US40434L1052","US",2014,0.390755
"2186","US40434L1052","US",2013,0.390495
"2187","US40434L1052","US",2012,0.39134
"2188","US4461501045","US",2020,0.25766571
"2189","US4461501045","US",2019,0.25886141
"2190","US4461501045","US",2018,0.2583858
"2191","US4461501045","US",2017,0.38906474
"2192","US4461501045","US",2016,0.38923934
"2193","US4461501045","US",2015,0.389975
"2194","US4461501045","US",2014,0.390755
"2195","US4461501045","US",2013,0.390495
"2196","US4461501045","US",2012,0.39134
"2197","US45167R1041","US",2020,0.25766571
"2198","US45167R1041","US",2019,0.25886141
"2199","US45167R1041","US",2018,0.2583858
"2200","US45167R1041","US",2017,0.38906474
"2201","US45167R1041","US",2016,0.38923934
"2202","US45167R1041","US",2015,0.389975
"2203","US45167R1041","US",2014,0.390755
"2204","US45167R1041","US",2013,0.390495
"2205","US45167R1041","US",2012,0.39134
"2206","US45168D1046","US",2020,0.25766571
"2207","US45168D1046","US",2019,0.25886141
"2208","US45168D1046","US",2018,0.2583858
"2209","US45168D1046","US",2017,0.38906474
"2210","US45168D1046","US",2016,0.38923934
"2211","US45168D1046","US",2015,0.389975
"2212","US45168D1046","US",2014,0.390755
"2213","US45168D1046","US",2013,0.390495
"2214","US45168D1046","US",2012,0.39134
"2215","US45784P1012","US",2020,0.25766571
"2216","US45784P1012","US",2019,0.25886141
"2217","US45784P1012","US",2018,0.2583858
"2218","US45784P1012","US",2017,0.38906474
"2219","US45784P1012","US",2016,0.38923934
"2220","US45784P1012","US",2015,0.389975
"2221","US45784P1012","US",2014,0.390755
"2222","US45784P1012","US",2013,0.390495
"2223","US45784P1012","US",2012,0.39134
"2224","US8326964058","US",2020,0.25766571
"2225","US8326964058","US",2019,0.25886141
"2226","US8326964058","US",2018,0.2583858
"2227","US8326964058","US",2017,0.38906474
"2228","US8326964058","US",2016,0.38923934
"2229","US8326964058","US",2015,0.389975
"2230","US8326964058","US",2014,0.390755
"2231","US8326964058","US",2013,0.390495
"2232","US8326964058","US",2012,0.39134
"2233","US49271V1008","US",2020,0.25766571
"2234","US49271V1008","US",2019,0.25886141
"2235","US49271V1008","US",2018,0.2583858
"2236","US49271V1008","US",2017,0.38906474
"2237","US49271V1008","US",2016,0.38923934
"2238","US49271V1008","US",2015,0.389975
"2239","US49271V1008","US",2014,0.390755
"2240","US49271V1008","US",2013,0.390495
"2241","US49271V1008","US",2012,0.39134
"2242","US4932671088","US",2020,0.25766571
"2243","US4932671088","US",2019,0.25886141
"2244","US4932671088","US",2018,0.2583858
"2245","US4932671088","US",2017,0.38906474
"2246","US4932671088","US",2016,0.38923934
"2247","US4932671088","US",2015,0.389975
"2248","US4932671088","US",2014,0.390755
"2249","US4932671088","US",2013,0.390495
"2250","US4932671088","US",2012,0.39134
"2251","US4943681035","US",2020,0.25766571
"2252","US4943681035","US",2019,0.25886141
"2253","US4943681035","US",2018,0.2583858
"2254","US4943681035","US",2017,0.38906474
"2255","US4943681035","US",2016,0.38923934
"2256","US4943681035","US",2015,0.389975
"2257","US4943681035","US",2014,0.390755
"2258","US4943681035","US",2013,0.390495
"2259","US4943681035","US",2012,0.39134
"2260","US5010441013","US",2020,0.25766571
"2261","US5010441013","US",2019,0.25886141
"2262","US5010441013","US",2018,0.2583858
"2263","US5010441013","US",2017,0.38906474
"2264","US5010441013","US",2016,0.38923934
"2265","US5010441013","US",2015,0.389975
"2266","US5010441013","US",2014,0.390755
"2267","US5010441013","US",2013,0.390495
"2268","US5010441013","US",2012,0.39134
"2269","US5128071082","US",2020,0.25766571
"2270","US5128071082","US",2019,0.25886141
"2271","US5128071082","US",2018,0.2583858
"2272","US5128071082","US",2017,0.38906474
"2273","US5128071082","US",2016,0.38923934
"2274","US5128071082","US",2015,0.389975
"2275","US5128071082","US",2014,0.390755
"2276","US5128071082","US",2013,0.390495
"2277","US5128071082","US",2012,0.39134
"2278","US5132721045","US",2020,0.25766571
"2279","US5132721045","US",2019,0.25886141
"2280","US5132721045","US",2018,0.2583858
"2281","US5132721045","US",2017,0.38906474
"2282","US5132721045","US",2016,0.38923934
"2283","US5132721045","US",2015,0.389975
"2284","US5132721045","US",2014,0.390755
"2285","US5132721045","US",2013,0.390495
"2286","US5132721045","US",2012,0.39134
"2287","US5260571048","US",2020,0.25766571
"2288","US5260571048","US",2019,0.25886141
"2289","US5260571048","US",2018,0.2583858
"2290","US5260571048","US",2017,0.38906474
"2291","US5260571048","US",2016,0.38923934
"2292","US5260571048","US",2015,0.389975
"2293","US5260571048","US",2014,0.390755
"2294","US5260571048","US",2013,0.390495
"2295","US5260571048","US",2012,0.39134
"2296","US5303073051","US",2020,0.25766571
"2297","US5303073051","US",2019,0.25886141
"2298","US5303073051","US",2018,0.2583858
"2299","US5303073051","US",2017,0.38906474
"2300","US5303073051","US",2016,0.38923934
"2301","US5303073051","US",2015,0.389975
"2302","US5303073051","US",2014,0.390755
"2303","US5303073051","US",2013,0.390495
"2304","US5303073051","US",2012,0.39134
"2305","US5018892084","US",2020,0.25766571
"2306","US5018892084","US",2019,0.25886141
"2307","US5018892084","US",2018,0.2583858
"2308","US5018892084","US",2017,0.38906474
"2309","US5018892084","US",2016,0.38923934
"2310","US5018892084","US",2015,0.389975
"2311","US5018892084","US",2014,0.390755
"2312","US5018892084","US",2013,0.390495
"2313","US5018892084","US",2012,0.39134
"2314","US5502411037","US",2020,0.25766571
"2315","US5502411037","US",2019,0.25886141
"2316","US5502411037","US",2018,0.2583858
"2317","US5502411037","US",2017,0.38906474
"2318","US5502411037","US",2016,0.38923934
"2319","US5502411037","US",2015,0.389975
"2320","US5502411037","US",2014,0.390755
"2321","US5502411037","US",2013,0.390495
"2322","US5502411037","US",2012,0.39134
"2323","NL0009434992","US",2020,0.25766571
"2324","NL0009434992","US",2019,0.25886141
"2325","NL0009434992","US",2018,0.2583858
"2326","NL0009434992","US",2017,0.38906474
"2327","NL0009434992","US",2016,0.38923934
"2328","NL0009434992","US",2015,0.389975
"2329","NL0009434992","US",2014,0.390755
"2330","NL0009434992","US",2013,0.390495
"2331","NL0009434992","US",2012,0.39134
"2332","US55261F1049","US",2020,0.25766571
"2333","US55261F1049","US",2019,0.25886141
"2334","US55261F1049","US",2018,0.2583858
"2335","US55261F1049","US",2017,0.38906474
"2336","US55261F1049","US",2016,0.38923934
"2337","US55261F1049","US",2015,0.389975
"2338","US55261F1049","US",2014,0.390755
"2339","US55261F1049","US",2013,0.390495
"2340","US55261F1049","US",2012,0.39134
"2341","US5732841060","US",2020,0.25766571
"2342","US5732841060","US",2019,0.25886141
"2343","US5732841060","US",2018,0.2583858
"2344","US5732841060","US",2017,0.38906474
"2345","US5732841060","US",2016,0.38923934
"2346","US5732841060","US",2015,0.389975
"2347","US5732841060","US",2014,0.390755
"2348","US5732841060","US",2013,0.390495
"2349","US5732841060","US",2012,0.39134
"2350","US5745991068","US",2020,0.25766571
"2351","US5745991068","US",2019,0.25886141
"2352","US5745991068","US",2018,0.2583858
"2353","US5745991068","US",2017,0.38906474
"2354","US5745991068","US",2016,0.38923934
"2355","US5745991068","US",2015,0.389975
"2356","US5745991068","US",2014,0.390755
"2357","US5745991068","US",2013,0.390495
"2358","US5745991068","US",2012,0.39134
"2359","US57772K1016","US",2020,0.25766571
"2360","US57772K1016","US",2019,0.25886141
"2361","US57772K1016","US",2018,0.2583858
"2362","US57772K1016","US",2017,0.38906474
"2363","US57772K1016","US",2016,0.38923934
"2364","US57772K1016","US",2015,0.389975
"2365","US57772K1016","US",2014,0.390755
"2366","US57772K1016","US",2013,0.390495
"2367","US57772K1016","US",2012,0.39134
"2368","US58155Q1031","US",2020,0.25766571
"2369","US58155Q1031","US",2019,0.25886141
"2370","US58155Q1031","US",2018,0.2583858
"2371","US58155Q1031","US",2017,0.38906474
"2372","US58155Q1031","US",2016,0.38923934
"2373","US58155Q1031","US",2015,0.389975
"2374","US58155Q1031","US",2014,0.390755
"2375","US58155Q1031","US",2013,0.390495
"2376","US58155Q1031","US",2012,0.39134
"2377","US5926881054","US",2020,0.25766571
"2378","US5926881054","US",2019,0.25886141
"2379","US5926881054","US",2018,0.2583858
"2380","US5926881054","US",2017,0.38906474
"2381","US5926881054","US",2016,0.38923934
"2382","US5926881054","US",2015,0.389975
"2383","US5926881054","US",2014,0.390755
"2384","US5926881054","US",2013,0.390495
"2385","US5926881054","US",2012,0.39134
"2386","US6092071058","US",2020,0.25766571
"2387","US6092071058","US",2019,0.25886141
"2388","US6092071058","US",2018,0.2583858
"2389","US6092071058","US",2017,0.38906474
"2390","US6092071058","US",2016,0.38923934
"2391","US6092071058","US",2015,0.389975
"2392","US6092071058","US",2014,0.390755
"2393","US6092071058","US",2013,0.390495
"2394","US6092071058","US",2012,0.39134
"2395","US6200763075","US",2020,0.25766571
"2396","US6200763075","US",2019,0.25886141
"2397","US6200763075","US",2018,0.2583858
"2398","US6200763075","US",2017,0.38906474
"2399","US6200763075","US",2016,0.38923934
"2400","US6200763075","US",2015,0.389975
"2401","US6200763075","US",2014,0.390755
"2402","US6200763075","US",2013,0.390495
"2403","US6200763075","US",2012,0.39134
"2404","US6311031081","US",2020,0.25766571
"2405","US6311031081","US",2019,0.25886141
"2406","US6311031081","US",2018,0.2583858
"2407","US6311031081","US",2017,0.38906474
"2408","US6311031081","US",2016,0.38923934
"2409","US6311031081","US",2015,0.389975
"2410","US6311031081","US",2014,0.390755
"2411","US6311031081","US",2013,0.390495
"2412","US6311031081","US",2012,0.39134
"2413","US64110D1046","US",2020,0.25766571
"2414","US64110D1046","US",2019,0.25886141
"2415","US64110D1046","US",2018,0.2583858
"2416","US64110D1046","US",2017,0.38906474
"2417","US64110D1046","US",2016,0.38923934
"2418","US64110D1046","US",2015,0.389975
"2419","US64110D1046","US",2014,0.390755
"2420","US64110D1046","US",2013,0.390495
"2421","US64110D1046","US",2012,0.39134
"2422","US6516391066","US",2020,0.25766571
"2423","US6516391066","US",2019,0.25886141
"2424","US6516391066","US",2018,0.2583858
"2425","US6516391066","US",2017,0.38906474
"2426","US6516391066","US",2016,0.38923934
"2427","US6516391066","US",2015,0.389975
"2428","US6516391066","US",2014,0.390755
"2429","US6516391066","US",2013,0.390495
"2430","US6516391066","US",2012,0.39134
"2431","US6700024010","US",2020,0.25766571
"2432","US6700024010","US",2019,0.25886141
"2433","US6700024010","US",2018,0.2583858
"2434","US6700024010","US",2017,0.38906474
"2435","US6700024010","US",2016,0.38923934
"2436","US6700024010","US",2015,0.389975
"2437","US6700024010","US",2014,0.390755
"2438","US6700024010","US",2013,0.390495
"2439","US6700024010","US",2012,0.39134
"2440","JE00BYSS4X48","US",2020,0.25766571
"2441","JE00BYSS4X48","US",2019,0.25886141
"2442","JE00BYSS4X48","US",2018,0.2583858
"2443","JE00BYSS4X48","US",2017,0.38906474
"2444","JE00BYSS4X48","US",2016,0.38923934
"2445","JE00BYSS4X48","US",2015,0.389975
"2446","JE00BYSS4X48","US",2014,0.390755
"2447","JE00BYSS4X48","US",2013,0.390495
"2448","JE00BYSS4X48","US",2012,0.39134
"2449","US6703461052","US",2020,0.25766571
"2450","US6703461052","US",2019,0.25886141
"2451","US6703461052","US",2018,0.2583858
"2452","US6703461052","US",2017,0.38906474
"2453","US6703461052","US",2016,0.38923934
"2454","US6703461052","US",2015,0.389975
"2455","US6703461052","US",2014,0.390755
"2456","US6703461052","US",2013,0.390495
"2457","US6703461052","US",2012,0.39134
"2458","US62944T1051","US",2020,0.25766571
"2459","US62944T1051","US",2019,0.25886141
"2460","US62944T1051","US",2018,0.2583858
"2461","US62944T1051","US",2017,0.38906474
"2462","US62944T1051","US",2016,0.38923934
"2463","US62944T1051","US",2015,0.389975
"2464","US62944T1051","US",2014,0.390755
"2465","US62944T1051","US",2013,0.390495
"2466","US62944T1051","US",2012,0.39134
"2467","US6792951054","US",2020,0.25766571
"2468","US6792951054","US",2019,0.25886141
"2469","US6792951054","US",2018,0.2583858
"2470","US6792951054","US",2017,0.38906474
"2471","US6792951054","US",2016,0.38923934
"2472","US6792951054","US",2015,0.389975
"2473","US6792951054","US",2014,0.390755
"2474","US6792951054","US",2013,0.390495
"2475","US6792951054","US",2012,0.39134
"2476","US72919P2020","US",2020,0.25766571
"2477","US72919P2020","US",2019,0.25886141
"2478","US72919P2020","US",2018,0.2583858
"2479","US72919P2020","US",2017,0.38906474
"2480","US72919P2020","US",2016,0.38923934
"2481","US72919P2020","US",2015,0.389975
"2482","US72919P2020","US",2014,0.390755
"2483","US72919P2020","US",2013,0.390495
"2484","US72919P2020","US",2012,0.39134
"2485","US6934751057","US",2020,0.25766571
"2486","US6934751057","US",2019,0.25886141
"2487","US6934751057","US",2018,0.2583858
"2488","US6934751057","US",2017,0.38906474
"2489","US6934751057","US",2016,0.38923934
"2490","US6934751057","US",2015,0.389975
"2491","US6934751057","US",2014,0.390755
"2492","US6934751057","US",2013,0.390495
"2493","US6934751057","US",2012,0.39134
"2494","US73278L1052","US",2020,0.25766571
"2495","US73278L1052","US",2019,0.25886141
"2496","US73278L1052","US",2018,0.2583858
"2497","US73278L1052","US",2017,0.38906474
"2498","US73278L1052","US",2016,0.38923934
"2499","US73278L1052","US",2015,0.389975
"2500","US73278L1052","US",2014,0.390755
"2501","US73278L1052","US",2013,0.390495
"2502","US73278L1052","US",2012,0.39134
"2503","US7458671010","US",2020,0.25766571
"2504","US7458671010","US",2019,0.25886141
"2505","US7458671010","US",2018,0.2583858
"2506","US7458671010","US",2017,0.38906474
"2507","US7458671010","US",2016,0.38923934
"2508","US7458671010","US",2015,0.389975
"2509","US7458671010","US",2014,0.390755
"2510","US7458671010","US",2013,0.390495
"2511","US7458671010","US",2012,0.39134
"2512","US74736K1016","US",2020,0.25766571
"2513","US74736K1016","US",2019,0.25886141
"2514","US74736K1016","US",2018,0.2583858
"2515","US74736K1016","US",2017,0.38906474
"2516","US74736K1016","US",2016,0.38923934
"2517","US74736K1016","US",2015,0.389975
"2518","US74736K1016","US",2014,0.390755
"2519","US74736K1016","US",2013,0.390495
"2520","US74736K1016","US",2012,0.39134
"2521","US75886F1075","US",2020,0.25766571
"2522","US75886F1075","US",2019,0.25886141
"2523","US75886F1075","US",2018,0.2583858
"2524","US75886F1075","US",2017,0.38906474
"2525","US75886F1075","US",2016,0.38923934
"2526","US75886F1075","US",2015,0.389975
"2527","US75886F1075","US",2014,0.390755
"2528","US75886F1075","US",2013,0.390495
"2529","US75886F1075","US",2012,0.39134
"2530","US77543R1023","US",2020,0.25766571
"2531","US77543R1023","US",2019,0.25886141
"2532","US77543R1023","US",2018,0.2583858
"2533","US77543R1023","US",2017,0.38906474
"2534","US77543R1023","US",2016,0.38923934
"2535","US77543R1023","US",2015,0.389975
"2536","US77543R1023","US",2014,0.390755
"2537","US77543R1023","US",2013,0.390495
"2538","US77543R1023","US",2012,0.39134
"2539","US78409V1044","US",2020,0.25766571
"2540","US78409V1044","US",2019,0.25886141
"2541","US78409V1044","US",2018,0.2583858
"2542","US78409V1044","US",2017,0.38906474
"2543","US78409V1044","US",2016,0.38923934
"2544","US78409V1044","US",2015,0.389975
"2545","US78409V1044","US",2014,0.390755
"2546","US78409V1044","US",2013,0.390495
"2547","US78409V1044","US",2012,0.39134
"2548","US8545021011","US",2020,0.25766571
"2549","US8545021011","US",2019,0.25886141
"2550","US8545021011","US",2018,0.2583858
"2551","US8545021011","US",2017,0.38906474
"2552","US8545021011","US",2016,0.38923934
"2553","US8545021011","US",2015,0.389975
"2554","US8545021011","US",2014,0.390755
"2555","US8545021011","US",2013,0.390495
"2556","US8545021011","US",2012,0.39134
"2557","US8666741041","US",2020,0.25766571
"2558","US8666741041","US",2019,0.25886141
"2559","US8666741041","US",2018,0.2583858
"2560","US8666741041","US",2017,0.38906474
"2561","US8666741041","US",2016,0.38923934
"2562","US8666741041","US",2015,0.389975
"2563","US8666741041","US",2014,0.390755
"2564","US8666741041","US",2013,0.390495
"2565","US8666741041","US",2012,0.39134
"2566","US87165B1035","US",2020,0.25766571
"2567","US87165B1035","US",2019,0.25886141
"2568","US87165B1035","US",2018,0.2583858
"2569","US87165B1035","US",2017,0.38906474
"2570","US87165B1035","US",2016,0.38923934
"2571","US87165B1035","US",2015,0.389975
"2572","US87165B1035","US",2014,0.390755
"2573","US87165B1035","US",2013,0.390495
"2574","US87165B1035","US",2012,0.39134
"2575","US8740541094","US",2020,0.25766571
"2576","US8740541094","US",2019,0.25886141
"2577","US8740541094","US",2018,0.2583858
"2578","US8740541094","US",2017,0.38906474
"2579","US8740541094","US",2016,0.38923934
"2580","US8740541094","US",2015,0.389975
"2581","US8740541094","US",2014,0.390755
"2582","US8740541094","US",2013,0.390495
"2583","US8740541094","US",2012,0.39134
"2584","US8793601050","US",2020,0.25766571
"2585","US8793601050","US",2019,0.25886141
"2586","US8793601050","US",2018,0.2583858
"2587","US8793601050","US",2017,0.38906474
"2588","US8793601050","US",2016,0.38923934
"2589","US8793601050","US",2015,0.389975
"2590","US8793601050","US",2014,0.390755
"2591","US8793601050","US",2013,0.390495
"2592","US8793601050","US",2012,0.39134
"2593","US8725901040","US",2020,0.25766571
"2594","US8725901040","US",2019,0.25886141
"2595","US8725901040","US",2018,0.2583858
"2596","US8725901040","US",2017,0.38906474
"2597","US8725901040","US",2016,0.38923934
"2598","US8725901040","US",2015,0.389975
"2599","US8725901040","US",2014,0.390755
"2600","US8725901040","US",2013,0.390495
"2601","US8725901040","US",2012,0.39134
"2602","US88339J1051","US",2020,0.25766571
"2603","US88339J1051","US",2019,0.25886141
"2604","US88339J1051","US",2018,0.2583858
"2605","US88339J1051","US",2017,0.38906474
"2606","US88339J1051","US",2016,0.38923934
"2607","US88339J1051","US",2015,0.389975
"2608","US88339J1051","US",2014,0.390755
"2609","US88339J1051","US",2013,0.390495
"2610","US88339J1051","US",2012,0.39134
"2611","US8936411003","US",2020,0.25766571
"2612","US8936411003","US",2019,0.25886141
"2613","US8936411003","US",2018,0.2583858
"2614","US8936411003","US",2017,0.38906474
"2615","US8936411003","US",2016,0.38923934
"2616","US8936411003","US",2015,0.389975
"2617","US8936411003","US",2014,0.390755
"2618","US8936411003","US",2013,0.390495
"2619","US8936411003","US",2012,0.39134
"2620","US89400J1079","US",2020,0.25766571
"2621","US89400J1079","US",2019,0.25886141
"2622","US89400J1079","US",2018,0.2583858
