Column1;ISIN;Country;year;str;PTI;TXT;CTP;cetr_5;diff_c;cetr_5_s;etr_5;diff_e;etr_5_s;ASSETS;LTD;RD;PTI_FOREIGN;ROA;FTSE_ESG_a;FTSE_ESG_sr;Sector
685;IT0005239360;IT;2020;0.2781;-1377.089166;367.0717809;-134.516988;#N/B;248.4515089;#N/B;#N/B;750.0402779;#N/B;1139682.953;599.7412069;#N/B;#N/B;-0.135190865;4.6;91;FINANCIAL
2448;JE00BYSS4X48;US;2011;0.39134;#N/B;#N/B;#N/B;#N/B;#N/B;#N/B;#N/B;#N/B;#N/B;#N/B;#N/B;#N/B;#N/B;#N/B;#N/B;#N/B;DRUGS, COSMETICS & HEALTH CARE
2448;JE00BYSS4X48;US;2012;0.39134;#N/B;#N/B;#N/B;#N/B;#N/B;#N/B;#N/B;#N/B;#N/B;#N/B;#N/B;#N/B;#N/B;#N/B;#N/B;#N/B;DRUGS, COSMETICS & HEALTH CARE
2447;JE00BYSS4X48;US;2013;0.390495;-77.017;0.353;0.689;-0.051543995;30.76375342;-0.441448055;-0.066098866;30.42775342;-0.456002926;188.911;0.201421594;34.797;#N/B;#N/B;#N/B;#N/B;DRUGS, COSMETICS & HEALTH CARE
2446;JE00BYSS4X48;US;2014;0.390755;-80.3;0.382;0.282;-0.104259328;31.6596265;-0.47907048;-0.11399281;31.7596265;-0.488803962;117.876;0.327969349;40.381;#N/B;-52.34902392;#N/B;#N/B;DRUGS, COSMETICS & HEALTH CARE
2445;JE00BYSS4X48;US;2015;0.389975;-107.147;4.434;1.688;-0.159735321;43.47265133;-0.527605792;-0.132589477;46.21865133;-0.500459948;307.336;9.208595806;43.748;#N/B;-50.39697845;#N/B;#N/B;DRUGS, COSMETICS & HEALTH CARE
2444;JE00BYSS4X48;US;2016;0.38923934;-121.464;10.381;9.447;-0.2326098;56.72556719;-0.598672613;-0.183245009;57.65956719;-0.549307822;282.081;67.60406056;41.467;#N/B;-41.21496326;#N/B;#N/B;DRUGS, COSMETICS & HEALTH CARE
2443;JE00BYSS4X48;US;2017;0.38906474;-48.497;13.165;10.286;0.596255712;29.1544727;0.195792997;0.44332754;32.0334727;0.042864824;265.298;85.71554366;38.103;29.157;-17.71971522;#N/B;#N/B;DRUGS, COSMETICS & HEALTH CARE
2442;JE00BYSS4X48;US;2018;0.2583858;-45.942;17.617;20.35;0.520806626;32.22076042;0.123275663;0.418149055;29.48776042;0.020618092;339.793;132.9675126;50.574;68.948;-15.18515397;#N/B;#N/B;DRUGS, COSMETICS & HEALTH CARE
2441;JE00BYSS4X48;US;2019;0.25886141;-8.824;-1.594;11.241;0.429590367;13.52519308;0.042737408;0.414773573;0.690193082;0.027920613;479.448;77.22990036;79.003;79.101;-2.15418906;#N/B;#N/B;DRUGS, COSMETICS & HEALTH CARE
2440;JE00BYSS4X48;US;2020;0.25766571;18.102;-1.706;-3.261;0.445394034;-7.925264682;0.063127602;0.427034825;-6.370264682;0.044768393;1051.983;94.57637149;132.01;33.385;2.364063415;#N/B;#N/B;DRUGS, COSMETICS & HEALTH CARE
720;JP3116000005;JP;2011;0.3954;1134.696149;437.8058356;587.1753282;0.483311727;138.5164707;0.109716115;0.429155494;-10.85302194;0.055559882;19884.41574;70.12184195;0;#N/B;6.161079153;#N/B;#N/B;BEVERAGES
720;JP3116000005;JP;2012;0.3954;1251.260941;530.2318499;608.0220809;0.444359074;113.2735048;0.092589801;0.435318961;35.48327381;0.083549688;20033.39086;71.50572173;0;#N/B;6.121221522;#N/B;#N/B;BEVERAGES
719;JP3116000005;JP;2013;0.3699;1131.585414;498.0942551;311.9107076;0.422951204;-106.6627372;0.094312068;0.39861006;79.52081031;0.069970924;17045.382;56.74805778;0;#N/B;6.270039066;#N/B;#N/B;BEVERAGES
718;JP3116000005;JP;2014;0.3699;1219.990606;566.3958678;614.2843914;0.466274849;163.0098663;0.152554038;0.358264972;115.1213428;0.044544161;16152.54224;56.14448451;0;#N/B;6.927592241;3;76;BEVERAGES
717;JP3116000005;JP;2015;0.3211;825.4751326;354.8677418;567.2746126;0.414329218;302.2145475;0.113428966;0.323836392;89.80767674;0.022936139;15002.06213;56.09865471;0;#N/B;6.284637191;3.1;74;BEVERAGES
716;JP3116000005;JP;2016;0.2997;1381.092575;579.3542911;479.9698872;0.390035406;66.05644266;0.091733303;0.303768398;165.4408465;0.005466295;17956.29076;71.27986475;#N/B;#N/B;7.697758787;3.2;84;BEVERAGES
715;JP3116000005;JP;2017;0.2997;1756.689078;518.4437293;697.4265391;0.374625894;170.9468223;0.064810391;0.286946238;-8.035987494;-0.022869265;29709.91603;112.2064211;0;#N/B;7.240522874;3;66;BEVERAGES
714;JP3116000005;JP;2018;0.2974;1877.061917;510.3998894;933.0892284;0.342609297;374.8510142;0.015364803;0.313875914;-47.83832477;-0.013368581;28066.49155;91.33188535;0;#N/B;6.452025533;2.8;48;BEVERAGES
713;JP3116000005;JP;2019;0.2974;1810.746921;514.6278315;492.299772;0.316184692;-46.21636248;-0.025981375;0.327460268;-23.88830291;-0.014705798;28900.74063;82.94691386;0;#N/B;6.346872391;3.5;77;BEVERAGES
712;JP3116000005;JP;2020;0.2974;1174.494167;307.3471566;517.5308391;0.306872758;168.2362738;-0.056537691;0.339697964;-41.94740867;-0.023712485;42998.4786;127.0595281;0;#N/B;3.308608281;3.9;82;BEVERAGES
711;JP3119600009;JP;2011;0.3954;912.9893305;310.4551254;181.3288931;0.255369286;-179.6670882;-0.117744779;0.336072668;-50.54085584;-0.037041396;13330.78619;21.48509127;441.1770723;#N/B;6.630657975;#N/B;#N/B;FOOD
711;JP3119600009;JP;2012;0.3954;1216.155983;551.6172253;271.0864614;0.279346373;-209.7816145;-0.075328438;0.31926818;70.74914943;-0.035406631;11611.79791;18.7806456;393.5246669;#N/B;9.213093214;#N/B;#N/B;FOOD
710;JP3119600009;JP;2013;0.3699;731.7649482;230.334952;386.2175973;0.299140117;115.5377429;-0.031973918;0.251482237;-40.34490236;-0.079631798;10600.08711;23.55537004;0;#N/B;6.714509678;#N/B;#N/B;FOOD
709;JP3119600009;JP;2014;0.3699;719.5660537;215.4993328;103.0071154;0.269826809;-163.1603679;-0.048661585;0.248462106;-50.66815051;-0.070026289;10465.62384;31.36522217;293.3645559;#N/B;6.736920153;2.5;62;FOOD
708;JP3119600009;JP;2015;0.3211;822.5722275;171.837635;182.7632942;0.319791883;-81.36464802;0.015406106;0.260379403;-92.2903072;-0.044006374;11334.0716;43.76425381;221.4361305;#N/B;7.811677659;2.6;63;FOOD
707;JP3119600009;JP;2016;0.2997;800.4986663;200.5494617;255.4773153;0.330000566;15.56786505;0.031561601;0.291768182;-39.35998861;-0.006670783;12116.17154;54.20053057;250.5737023;#N/B;6.607017231;3.1;78;FOOD
706;JP3119600009;JP;2017;0.2997;729.1999947;138.3169294;210.3445907;0.355350877;-8.196647703;0.058971519;0.303578558;-80.22430899;0.007199199;13410.71667;52.47482573;251.1268817;#N/B;5.821991943;3.6;82;FOOD
705;JP3119600009;JP;2018;0.2974;493.242837;159.5838694;210.3617848;0.395763689;63.67136502;0.101590603;0.369146652;12.89344964;0.074973566;12593.11652;54.16719216;250.8957449;#N/B;3.879154597;3.3;75;FOOD
704;JP3119600009;JP;2019;0.2974;448.78963;187.4808447;194.5444872;0.555970487;61.07445126;0.291728537;0.531207985;54.01080876;0.266966036;12538.70572;76.76218749;253.8128626;#N/B;3.551975716;3.6;79;FOOD
703;JP3119600009;JP;2020;0.2974;914.6272246;302.1005152;246.7719939;0.502928137;-25.23814272;0.231306785;0.512427619;30.09037861;0.240806267;12952.84219;65.58910258;244.2073453;#N/B;6.96634176;3.8;79;FOOD
702;JP3122400009;JP;2011;0.3954;-43.59086815;-15.70385721;41.37459798;-1.057426336;58.61042724;-1.477034457;-0.740814603;1.53197206;-1.160422724;2663.904368;19.003892;383.7693427;#N/B;-1.722990054;#N/B;#N/B;ELECTRONICS
702;JP3122400009;JP;2012;0.3954;-15.59576394;30.0697908;18.32170567;2.131375997;24.48827073;2.029051037;2.099358607;36.23635586;1.997033647;2398.585933;17.70024285;398.7835633;#N/B;-0.581462019;#N/B;#N/B;ELECTRONICS
701;JP3122400009;JP;2013;0.3699;-354.402164;0.608955579;27.06358319;0.449290027;158.1569437;0.182339518;0.491418116;131.7023161;0.224467607;2231.93663;47.43918384;326.1406354;#N/B;-15.59212159;#N/B;#N/B;ELECTRONICS
700;JP3122400009;JP;2014;0.3699;189.0375367;36.5385791;13.52673855;0.117727371;-56.39824627;-0.193240982;0.181367539;-33.38640572;-0.129600815;1944.857108;53.52322955;0;#N/B;8.968824836;2.4;48;ELECTRONICS
699;JP3122400009;JP;2015;0.3211;97.98950577;42.245327;33.54310608;0.149875881;2.078675777;-0.149500324;0.147698043;10.78089669;-0.151678162;1872.423117;47.65912902;0;#N/B;5.30417771;2.4;47;ELECTRONICS
698;JP3122400009;JP;2016;0.2997;138.7233049;7.581669109;26.37423505;0.135513617;-15.20113944;-0.162269153;0.088946282;-33.99370538;-0.208836488;2078.461807;40.85667065;0;#N/B;6.796454732;3.1;62;ELECTRONICS
697;JP3122400009;JP;2017;0.2997;219.0875199;55.75083541;29.98220199;0.221933721;-35.67832773;-0.142417409;0.273067228;-9.909694302;-0.091283902;2393.596141;23.97239387;0;#N/B;9.989262838;3.4;64;ELECTRONICS
696;JP3122400009;JP;2018;0.2974;597.0620769;83.12392541;42.77933414;0.222514411;-134.7869275;-0.156458756;0.266094299;-94.44233627;-0.112878868;2751.773252;0;0;#N/B;23.68319863;3.2;51;ELECTRONICS
695;JP3122400009;JP;2019;0.2974;538.7315051;46.37354882;105.862663;0.244150273;-54.3560866;-0.135993106;0.279161686;-113.8452008;-0.100981694;3295.604592;4.877037139;0;#N/B;17.74010119;3.4;60;ELECTRONICS
694;JP3122400009;JP;2020;0.2974;656.4180296;-1.5934765;86.35888324;0.236345089;-108.8598388;-0.144125551;0.288543721;-196.8121985;-0.09192692;3824.805596;4.226572838;0;#N/B;17.88704783;3.5;63;ELECTRONICS
900;JP3143600009;JP;2011;0.3954;4320.764337;1545.424186;1140.315328;0.238561907;-568.114891;-0.136379881;0.278107211;-163.0060327;-0.096834578;79072.52319;198.7601527;#N/B;#N/B;5.600369403;#N/B;#N/B;MISCELLANEOUS
900;JP3143600009;JP;2012;0.3954;4579.087569;1171.768968;1003.822009;0.205157761;-806.7492153;-0.147201146;0.253706864;-638.802257;-0.098652044;76563.52453;166.5519669;#N/B;#N/B;5.539840362;#N/B;#N/B;MISCELLANEOUS
899;JP3143600009;JP;2013;0.3699;3601.443157;1061.549334;1007.631808;0.190564045;-324.5420152;-0.138662987;0.239214004;-270.6244893;-0.090013028;75581.45157;145.7146097;#N/B;#N/B;4.815856516;#N/B;#N/B;MISCELLANEOUS
898;JP3143600009;JP;2014;0.3699;3809.652076;1118.677663;772.0254038;0.177357239;-637.1648992;-0.136307461;0.223465925;-290.5126397;-0.090198774;71383.78639;130.5503201;#N/B;#N/B;5.121185733;2.5;55;MISCELLANEOUS
897;JP3143600009;JP;2015;0.3211;2687.687176;386.2370415;608.5558853;0.169190692;-254.4604668;-0.131645057;0.207350054;-476.7793107;-0.093485694;71501.35554;149.2642262;#N/B;#N/B;3.889222548;2.6;54;MISCELLANEOUS
896;JP3143600009;JP;2016;0.2997;4615.999041;1156.754002;566.2518714;0.18368336;-817.1630411;-0.114522564;0.201583083;-226.6609102;-0.09662284;72889.09602;125.7127607;#N/B;#N/B;6.186926487;2.9;61;MISCELLANEOUS
895;JP3143600009;JP;2017;0.2997;4852.894131;957.6439827;774.4304426;0.207655042;-679.9819283;-0.095194095;0.200923076;-496.7683883;-0.101926061;81466.24621;107.0798353;#N/B;#N/B;6.408423607;2.9;56;MISCELLANEOUS
894;JP3143600009;JP;2018;0.2974;6270.66225;1349.875558;1222.610646;0.228736335;-642.2843076;-0.078957176;0.207055451;-515.0193956;-0.10063806;91238.23229;108.0105335;#N/B;#N/B;7.412421706;2.8;47;MISCELLANEOUS
893;JP3143600009;JP;2019;0.2974;6451.368177;1308.070703;1037.380518;0.248471338;-881.2563779;-0.066614239;0.211157781;-610.5661924;-0.103927796;101149.5327;135.3955388;#N/B;#N/B;6.674469073;3.9;82;MISCELLANEOUS
892;JP3143600009;JP;2020;0.2974;4832.052482;675.0305894;1362.997568;0.321357003;-74.05484029;-0.010117184;0.191083859;-762.0218188;-0.140390327;101162.2849;127.2186525;#N/B;#N/B;4.638196256;3.9;86;MISCELLANEOUS
837;JP3160400002;JP;2011;0.3954;1198.660223;452.2964163;504.4104263;0.357464219;30.46017406;-0.02202962;0.230004796;-21.65383594;-0.149489043;12208.03263;83.80957624;0;#N/B;9.229669553;#N/B;#N/B;DRUGS, COSMETICS & HEALTH CARE
837;JP3160400002;JP;2012;0.3954;861.5423254;275.9714454;359.1006064;0.263129133;18.44677091;-0.09332451;0.171367637;-64.68239002;-0.185086007;10532.32522;67.60123286;0;#N/B;7.161028398;#N/B;#N/B;DRUGS, COSMETICS & HEALTH CARE
836;JP3160400002;JP;2013;0.3699;621.913355;237.5625559;206.1464378;0.185092627;-23.89931223;-0.142246223;0.153321517;7.516805909;-0.174017333;9455.969061;46.97380496;1360.766147;#N/B;6.343759292;#N/B;#N/B;DRUGS, COSMETICS & HEALTH CARE
835;JP3160400002;JP;2014;0.3699;235.5345626;-160.017858;57.76627379;0.151261663;-29.35796092;-0.157245547;0.131467002;-247.1420927;-0.177040208;8787.308307;39.42910874;1200.721065;#N/B;2.552226947;3.1;66;DRUGS, COSMETICS & HEALTH CARE
834;JP3160400002;JP;2015;0.3211;420.3131065;-38.06492996;65.77879715;0.14506195;-69.18374136;-0.155858413;0.155597836;-173.0274685;-0.145322527;8665.750101;35.49018582;1004.461136;#N/B;4.978092075;3.1;64;DRUGS, COSMETICS & HEALTH CARE
833;JP3160400002;JP;2016;0.2997;532.5453035;142.4171754;14.24910528;0.167171487;-145.3547222;-0.130989182;0.188331836;-17.18665207;-0.109828834;9250.327526;36.51437661;1038.697903;#N/B;5.753133432;2.1;37;DRUGS, COSMETICS & HEALTH CARE
832;JP3160400002;JP;2017;0.2997;692.9651096;201.9084309;119.3964727;0.216967171;-88.28517061;-0.082407659;0.198955192;-5.773212392;-0.100419638;9863.947271;29.16884272;1259.369778;#N/B;7.385631757;3.8;85;DRUGS, COSMETICS & HEALTH CARE
831;JP3160400002;JP;2018;0.2974;806.6573686;207.1425136;149.4030371;0.229205933;-90.49686429;-0.078890734;0.187807903;-32.75738779;-0.120288765;9680.806601;22.11329045;1306.140361;#N/B;8.436863815;4.2;93;DRUGS, COSMETICS & HEALTH CARE
830;JP3160400002;JP;2019;0.2974;1177.85319;51.46893677;177.7959286;0.255106129;-172.49761;-0.063765669;0.177417193;-298.8246019;-0.141454605;9838.728927;13.26285489;1288.710069;#N/B;12.00406813;3.7;84;DRUGS, COSMETICS & HEALTH CARE
829;JP3160400002;JP;2020;0.2974;495.4957608;94.92971246;158.6121993;0.337832154;11.25176009;-0.010460174;0.328735792;-52.43072679;-0.019556536;9864.335269;19.71506706;1417.147482;#N/B;4.883583804;3.8;88;DRUGS, COSMETICS & HEALTH CARE
1116;JP3173400007;JP;2011;0.3954;48.65662854;85.51003537;93.7798892;0.347530384;74.54105828;-0.017413548;0.379909909;66.27120444;0.014965977;1600.83852;0;0;#N/B;2.827578086;#N/B;#N/B;ELECTRONICS
1116;JP3173400007;JP;2012;0.3954;255.2012169;83.78049213;58.4871302;0.273245494;-42.41943096;-0.075856664;0.306874191;-17.12606903;-0.042227968;1488.672949;0;0;#N/B;15.5741868;#N/B;#N/B;ELECTRONICS
1115;JP3173400007;JP;2013;0.3699;248.4139447;79.17420813;79.09434511;0.277774126;-12.79397303;-0.051324154;0.295944433;-12.71411;-0.033153846;1483.177122;0;0;#N/B;17.00249394;#N/B;#N/B;ELECTRONICS
1114;JP3173400007;JP;2014;0.3699;256.1705763;85.25668458;50.53866248;0.262101282;-44.21883368;-0.052330168;0.284980325;-9.500811586;-0.029451124;1447.087693;0;0;#N/B;17.24984446;0.9;3;ELECTRONICS
1113;JP3173400007;JP;2015;0.3211;268.1116791;75.27212906;92.23521423;0.272904957;6.144554082;-0.028995015;0.273434081;-10.81853109;-0.028465891;1615.036227;0;0;#N/B;18.13532208;1;6;ELECTRONICS
1112;JP3173400007;JP;2016;0.2997;299.6190673;83.89703271;82.38254582;0.254969691;-7.413288642;-0.043165288;0.274465248;-5.898801755;-0.02366973;1795.396206;0;0;#N/B;17.00547456;1;5;ELECTRONICS
1111;JP3173400007;JP;2017;0.2997;327.747062;90.74059746;84.65032171;0.246349812;-13.57547278;-0.102244087;0.312364382;-7.485197028;-0.036229516;2080.48854;0;0;#N/B;17.2433845;1;2;ELECTRONICS
1110;JP3173400007;JP;2018;0.2974;396.6376501;106.0646139;96.00100997;0.298761158;-21.95902718;-0.071813754;0.311173336;-11.89542328;-0.059401575;2212.666739;0;0;#N/B;18.87083869;1.4;6;ELECTRONICS
1109;JP3173400007;JP;2019;0.2974;440.6038985;117.8101521;117.5986107;0.306742091;-13.4369887;-0.067790578;0.302578584;-13.22544732;-0.071954085;2450.984163;0;0;#N/B;18.80452596;0.8;1;ELECTRONICS
1108;JP3173400007;JP;2020;0.2974;498.6355695;140.3296494;119.935036;0.310470624;-28.35918237;-0.066409976;0.306869963;-7.964568931;-0.070010637;2699.158488;0;0;#N/B;18.79140735;0.8;1;ELECTRONICS
1170;JP3188220002;JP;2011;0.3954;1803.47402;628.052973;435.9340103;0.293351184;-277.1596174;-0.081100128;0.315367061;-85.04065467;-0.05908425;20253.56432;6.150250925;0;#N/B;8.745935801;#N/B;#N/B;DRUGS, COSMETICS & HEALTH CARE
1170;JP3188220002;JP;2012;0.3954;2134.183199;648.7258838;806.0585558;0.318494506;-37.79748098;-0.044020593;0.3001245;-195.1301529;-0.0623906;18923.71187;5.101544861;0;#N/B;10.26931718;#N/B;#N/B;DRUGS, COSMETICS & HEALTH CARE
1169;JP3188220002;JP;2013;0.3699;2098.6506;575.7325598;660.1677448;0.31391163;-116.123112;-0.032072787;0.251029914;-200.558297;-0.094954503;19696.062;5.11344578;0;#N/B;11.04237151;#N/B;#N/B;DRUGS, COSMETICS & HEALTH CARE
1168;JP3188220002;JP;2014;0.3699;2670.451472;832.0181105;835.909342;0.307194572;-151.8906574;-0.024005475;0.239070139;-155.7818889;-0.092129908;18167.43033;6.172126585;1632.980704;#N/B;14.28553691;1;9;DRUGS, COSMETICS & HEALTH CARE
1167;JP3188220002;JP;2015;0.3211;1139.298747;420.5928622;150.2831268;0.256179176;-215.5457008;-0.046828896;0.205731578;54.76403459;-0.097276493;21408.03933;18.99681124;1674.697874;#N/B;5.803304706;1.4;12;DRUGS, COSMETICS & HEALTH CARE
1166;JP3188220002;JP;2016;0.2997;926.8085722;214.8650501;404.2834962;0.295205243;126.5189671;-0.002880099;0.174513163;-62.89947899;-0.123572179;21248.25282;16.38502898;1553.65092;#N/B;3.985538936;1.6;20;DRUGS, COSMETICS & HEALTH CARE
1165;JP3188220002;JP;2017;0.2997;924.896122;-95.18996072;385.3436577;0.277660709;108.15229;-0.028676337;0.183691159;-372.3813285;-0.122645887;22017.36378;13.9266193;1565.613559;#N/B;4.183161757;2;26;DRUGS, COSMETICS & HEALTH CARE
1164;JP3188220002;JP;2018;0.2974;991.4361663;218.2215316;267.912406;0.267343864;-26.94070981;-0.046880444;0.242630118;-76.63158427;-0.071594189;22579.98539;12.55125406;1746.885951;#N/B;4.417322106;2;21;DRUGS, COSMETICS & HEALTH CARE
1163;JP3188220002;JP;2019;0.2974;1591.722784;388.2917443;220.1616392;0.273239648;-253.2167168;-0.048218837;0.251390819;-85.08661173;-0.070067666;23752.55569;14.34184542;1979.519165;#N/B;6.860100833;2.3;29;DRUGS, COSMETICS & HEALTH CARE
1162;JP3188220002;JP;2020;0.2974;1779.438415;358.28914;556.7933495;0.340608089;27.58836493;0.004403922;0.256570994;-170.9158446;-0.079633173;25452.14736;12.20481814;2030.94514;#N/B;7.294443049;2.6;45;DRUGS, COSMETICS & HEALTH CARE
1143;JP3197600004;JP;2011;0.3954;506.6900185;194.7278294;178.6060469;0.36352707;-21.7391864;-0.012180147;0.314098146;-5.617403965;-0.061609072;5303.032017;0.003015894;0;#N/B;9.295177469;#N/B;#N/B;DRUGS, COSMETICS & HEALTH CARE
1143;JP3197600004;JP;2012;0.3954;397.4929626;118.3492929;184.5679658;0.287535047;27.39924841;-0.054011615;0.269732181;-38.81942447;-0.071814481;5052.840928;0.218089572;539.9173869;#N/B;7.231088745;#N/B;#N/B;DRUGS, COSMETICS & HEALTH CARE
1142;JP3197600004;JP;2013;0.3699;294.1355275;89.06724057;108.4340246;0.333489684;-0.36670706;0.014680275;0.247430795;-19.73349104;-0.071378614;4720.502859;0.218184907;443.3695758;#N/B;6.130612593;#N/B;#N/B;DRUGS, COSMETICS & HEALTH CARE
1141;JP3197600004;JP;2014;0.3699;166.6264799;46.32407301;42.60103393;0.316124519;-19.034101;0.009336545;0.22990682;-15.31106192;-0.076881154;4374.300391;0.12835361;376.3637498;#N/B;3.622138081;1.9;30;DRUGS, COSMETICS & HEALTH CARE
1140;JP3197600004;JP;2015;0.3211;277.072052;67.28607178;82.70857239;0.329806747;-6.25926351;0.029096334;0.231879126;-21.68176412;-0.068831287;4808.487836;0.178831675;361.1546593;#N/B;6.248039976;1.9;28;DRUGS, COSMETICS & HEALTH CARE
1139;JP3197600004;JP;2016;0.2997;688.3527593;170.8784472;106.0602554;0.334357045;-100.2390665;0.036134334;0.236348218;-35.42087471;-0.061874493;5541.245605;0.18589509;531.049286;#N/B;12.87491008;2;36;DRUGS, COSMETICS & HEALTH CARE
1138;JP3197600004;JP;2017;0.2997;576.7446029;122.0310809;328.1530804;0.365275003;155.3027229;0.0547498;0.272139845;-50.81927657;-0.038385359;5728.499101;0.135776807;620.9464709;#N/B;10.42189246;2.8;53;DRUGS, COSMETICS & HEALTH CARE
1137;JP3197600004;JP;2018;0.2974;587.4132811;121.3944764;166.3650792;0.298797552;-8.331630616;-0.026900065;0.29392724;-53.30223335;-0.031770377;5918.200732;0.394725038;631.3017759;#N/B;10.30482123;3.2;64;DRUGS, COSMETICS & HEALTH CARE
1136;JP3197600004;JP;2019;0.2974;733.0000688;182.1831129;260.8121229;0.288430199;42.81790249;-0.050903815;0.313687172;-35.8111076;-0.025646842;6238.191729;1.486442281;611.6029107;#N/B;11.99789236;3.4;71;DRUGS, COSMETICS & HEALTH CARE
1135;JP3197600004;JP;2020;0.2974;951.2394687;239.417487;321.1468024;0.257928173;38.24818438;-0.098149367;0.33230853;-43.48113103;-0.02376901;6745.955043;1.427618496;588.2096923;#N/B;14.22059213;4.1;94;DRUGS, COSMETICS & HEALTH CARE
1134;JP3197800000;JP;2011;0.3954;424.8526594;225.7556117;119.1593487;0.224736025;-48.82739279;-0.144062474;0.35374707;57.7688702;-0.015051429;6529.230505;5.851514774;533.0319725;#N/B;6.098828029;#N/B;#N/B;MACHINERY & EQUIPMENT
1134;JP3197800000;JP;2012;0.3954;497.3878713;170.0215688;86.84416115;0.233713619;-109.8230032;-0.117755218;0.3192111;-26.64559548;-0.032257737;6101.22448;1.517868335;524.5387334;#N/B;7.423669619;#N/B;#N/B;MACHINERY & EQUIPMENT
1133;JP3197800000;JP;2013;0.3699;619.0083374;194.4165557;142.365828;0.253976893;-86.60535595;-0.079173009;0.30223551;-34.55462828;-0.030914392;6357.27516;0.113354192;478.4593932;#N/B;10.09605639;#N/B;#N/B;MACHINERY & EQUIPMENT
1132;JP3197800000;JP;2014;0.3699;795.4741781;263.0067678;178.5420255;0.274333022;-115.7038729;-0.045459425;0.292057133;-31.23913064;-0.027735314;5928.796876;0;436.1417391;#N/B;12.79739916;2.8;66;MACHINERY & EQUIPMENT
1131;JP3197800000;JP;2015;0.3211;546.9991226;166.9077644;121.1648941;0.285484608;-54.47652417;-0.017321895;0.269782847;-8.733653838;-0.033023657;6079.674254;0.000449723;439.6078873;#N/B;9.421832327;2.8;62;MACHINERY & EQUIPMENT
1130;JP3197800000;JP;2016;0.2997;604.7974096;183.603831;187.1037732;0.283676114;5.845989566;-0.014749937;0.255779161;2.34604731;-0.04264689;6261.338934;0.033260204;468.1703761;#N/B;9.484542652;3.5;84;MACHINERY & EQUIPMENT
1129;JP3197800000;JP;2017;0.2997;752.1896578;195.0241637;213.6378509;0.272062182;-11.79338953;-0.047761997;0.283065997;-30.40707677;-0.036758182;7004.718876;0;533.0299569;#N/B;11.55745699;3.3;74;MACHINERY & EQUIPMENT
1128;JP3197800000;JP;2018;0.2974;594.3658246;153.4429068;203.1567493;0.292292897;26.3923531;-0.053972298;0.311694225;-23.32148946;-0.03457097;6774.884176;0;444.8816294;#N/B;8.818661654;3.9;86;MACHINERY & EQUIPMENT
1127;JP3197800000;JP;2019;0.2974;476.7590791;103.6552747;124.2851577;0.288596281;-17.5029924;-0.071965992;0.337783377;-38.13287538;-0.022778897;7022.592623;5.823741787;422.9723846;#N/B;6.874791943;4.1;88;MACHINERY & EQUIPMENT
1126;JP3197800000;JP;2020;0.2974;613.7147452;142.309709;134.7100518;0.317398648;-47.80871337;-0.05210164;0.353038147;-40.20905622;-0.016462141;7424.244665;6.408088877;407.1756757;#N/B;8.246927627;4.1;85;MACHINERY & EQUIPMENT
1152;JP3198900007;JP;2011;0.3954;700.2020654;293.6114721;177.7322032;0.331368596;-99.1276934;-0.038187231;0.362941297;16.7515755;-0.00661453;7527.711625;39.04966013;#N/B;#N/B;9.260154071;#N/B;#N/B;RECREATION
1152;JP3198900007;JP;2012;0.3954;975.3926083;354.4086093;342.3469203;0.337782918;-43.32331705;-0.013631953;0.338120987;-31.26162801;-0.013293884;6972.39038;28.69394025;#N/B;#N/B;12.6846515;#N/B;#N/B;RECREATION
1151;JP3198900007;JP;2013;0.3699;1124.780886;420.2791782;343.8103301;0.3263372;-72.24611951;-0.006390385;0.322024924;4.222728588;-0.010702661;6452.764792;11.83985319;#N/B;#N/B;17.07030321;#N/B;#N/B;RECREATION
1150;JP3198900007;JP;2014;0.3699;1005.730307;349.7563092;404.2455803;0.321278095;32.2259399;0.00464564;0.306349133;-22.26333128;-0.010283322;6225.899217;10.25492396;#N/B;#N/B;15.65867973;3.2;90;RECREATION
1149;JP3198900007;JP;2015;0.3211;908.8199806;293.1857338;294.2433243;0.324160952;2.421228502;0.021469538;0.297254008;1.363638018;-0.005437406;7209.110596;9.139102731;#N/B;#N/B;14.01944494;3.2;92;RECREATION
1148;JP3198900007;JP;2016;0.2997;1058.395467;297.6982546;328.966868;0.385833971;11.76574665;0.087038834;0.308536105;-19.50286675;0.009740967;7626.294506;9.049834582;#N/B;#N/B;13.80800522;3.2;93;RECREATION
1147;JP3198900007;JP;2017;0.2997;1019.530207;286.964771;298.6851684;0.401946622;-6.868034648;0.063675788;0.329488561;-18.58843199;-0.008782273;8562.979028;8.254568019;#N/B;#N/B;12.83713279;3;74;RECREATION
1146;JP3198900007;JP;2018;0.2974;1167.224754;353.0647702;331.5578747;0.28758384;-15.57476705;-0.081822547;0.331559325;5.932128386;-0.037847062;9499.526378;13.49998319;#N/B;#N/B;13.1937366;3;68;RECREATION
1145;JP3198900007;JP;2019;0.2974;819.7964155;247.5585958;358.847755;0.216034685;115.040301;-0.166037378;0.341272181;3.751141832;-0.040799883;9361.780207;10.61569728;#N/B;#N/B;8.644851429;3.4;79;RECREATION
1144;JP3198900007;JP;2020;0.2974;-639.3140866;-128.3550035;3.667824607;0.205157841;193.799834;-0.180369402;0.316342027;61.7770058;-0.069185216;9415.973258;24.50562407;#N/B;#N/B;-6.611425195;2.7;43;RECREATION
